transaction_id,customer_id,timestamp,amount,transaction_type,device_type,ip_address,merchant_category,merchant_country,international,account_age_days,failed_logins,device_fingerprint,fraud
211.0,2678.0,2023-08-21,,,Desktop,,Food,CN,0.0,808.0,1.0,DF-241155,0.0
212.0,4242.0,2023-06-11,257.88,Transfer,Desktop,192.168.83.245,Retail,IN,1.0,2643.0,,DF-106572,0.0
213.0,1540.0,2023-05-14,74.65,Online Purchase,Mobile,,Food,CN,0.0,3075.0,0.0,DF-710338,0.0
214.0,2059.0,2023-08-12,305.5,Transfer,Mobile,192.168.249.188,Food,US,0.0,195.0,0.0,DF-890295,
215.0,3572.0,2023-06-02,116.91,Online Purchase,Mobile,192.168.20.36,Travel,IN,0.0,1307.0,0.0,DF-805186,0.0
216.0,2183.0,2023-02-02,132.82,Transfer,Desktop,192.168.245.26,Retail,US,0.0,2865.0,0.0,DF-619005,0.0
217.0,4910.0,2023-02-24,300.93,POS Purchase,Tablet,192.168.101.162,Retail,DE,1.0,695.0,1.0,DF-359492,0.0
218.0,2722.0,2023-01-07,96.37,ATM Withdrawal,Desktop,192.168.37.231,Food,DE,0.0,157.0,1.0,DF-752490,0.0
219.0,4314.0,2023-09-01,117.08,,Tablet,192.168.59.69,,US,0.0,3587.0,2.0,DF-642572,0.0
220.0,4157.0,,94.38,Online Purchase,Mobile,192.168.31.79,Retail,US,0.0,105.0,0.0,DF-288133,0.0
221.0,2819.0,2023-05-06,91.56,ATM Withdrawal,,192.168.219.207,Others,US,1.0,916.0,2.0,DF-357894,0.0
222.0,3625.0,2023-01-12,149.29,Online Purchase,Desktop,192.168.154.244,Retail,US,1.0,1274.0,1.0,DF-694327,0.0
223.0,,2023-01-16,330.89,POS Purchase,Mobile,192.168.130.176,Electronics,UK,0.0,2859.0,1.0,DF-949244,0.0
224.0,3604.0,2023-07-27,89.81,Transfer,Desktop,,Retail,IN,0.0,2511.0,2.0,DF-693923,0.0
225.0,2597.0,2023-02-12,148.57,ATM Withdrawal,Tablet,192.168.253.101,Travel,FR,0.0,664.0,1.0,DF-120840,0.0
226.0,4060.0,2023-05-15,222.17,POS Purchase,Tablet,192.168.29.21,Others,UK,0.0,3638.0,2.0,DF-351825,0.0
227.0,3693.0,2023-08-16,,,Tablet,192.168.18.30,Travel,US,0.0,3540.0,2.0,DF-905853,0.0
228.0,1795.0,2023-04-21,,Transfer,Desktop,192.168.19.238,Travel,US,0.0,3536.0,0.0,DF-854253,0.0
229.0,2051.0,2023-11-03,541.85,Online Purchase,Desktop,192.168.146.129,Electronics,US,0.0,3719.0,1.0,DF-908293,0.0
,2643.0,2023-06-09,257.13,Online Purchase,Tablet,192.168.39.166,Others,US,0.0,,0.0,DF-449811,0.0
231.0,4627.0,2023-11-27,172.16,POS Purchase,Desktop,192.168.90.71,Food,DE,0.0,644.0,1.0,DF-197315,0.0
232.0,2363.0,,208.67,Online Purchase,,192.168.108.181,Retail,US,0.0,1015.0,0.0,DF-643054,0.0
233.0,4869.0,2023-08-13,5.95,POS Purchase,Mobile,192.168.26.78,Electronics,FR,0.0,3879.0,1.0,DF-865218,0.0
234.0,2981.0,2023-08-05,192.52,POS Purchase,Tablet,192.168.139.238,Electronics,IN,0.0,2603.0,0.0,DF-970684,0.0
235.0,2354.0,2023-02-14,142.47,POS Purchase,,,Food,IN,0.0,1186.0,1.0,DF-660451,0.0
236.0,2663.0,2023-08-02,157.82,Online Purchase,Mobile,192.168.16.217,Electronics,UK,0.0,470.0,,DF-910446,0.0
237.0,2529.0,2023-02-28,89.08,ATM Withdrawal,Mobile,192.168.228.83,,CN,1.0,1587.0,,DF-509994,0.0
238.0,3038.0,2023-05-12,17.0,POS Purchase,Tablet,192.168.137.146,,IN,0.0,2664.0,0.0,DF-870614,0.0
239.0,4419.0,2023-04-14,42.97,ATM Withdrawal,,192.168.209.157,Food,UK,1.0,3898.0,0.0,DF-215760,0.0
240.0,2496.0,2023-07-14,602.15,Transfer,Desktop,192.168.157.152,Electronics,US,0.0,2468.0,0.0,DF-823406,0.0
241.0,4302.0,2023-06-06,,Online Purchase,Desktop,192.168.87.73,Food,FR,0.0,273.0,,DF-402392,0.0
242.0,3237.0,2023-04-08,125.73,Online Purchase,Mobile,192.168.126.193,Electronics,US,0.0,797.0,,DF-335476,0.0
,4296.0,2023-08-14,10.83,ATM Withdrawal,Tablet,192.168.101.95,Others,,0.0,3247.0,0.0,DF-462850,0.0
244.0,2408.0,2023-07-24,7.66,Transfer,Desktop,,Food,UK,0.0,444.0,0.0,DF-565238,0.0
245.0,2400.0,2023-03-20,252.59,Transfer,Desktop,192.168.100.70,Electronics,,0.0,2504.0,0.0,DF-184022,0.0
246.0,2306.0,2023-05-04,154.48,POS Purchase,Desktop,192.168.70.154,Electronics,,1.0,3313.0,0.0,DF-752105,0.0
247.0,3680.0,2023-08-06,142.14,,Tablet,192.168.9.96,Electronics,US,0.0,278.0,0.0,DF-554915,0.0
248.0,3675.0,2023-01-04,55.71,Transfer,Desktop,192.168.170.182,Retail,CN,0.0,3136.0,0.0,DF-129548,0.0
249.0,1972.0,2023-03-31,273.1,,Mobile,192.168.198.133,Retail,IN,0.0,2916.0,2.0,DF-156216,
250.0,2768.0,2023-04-14,36.84,POS Purchase,Tablet,192.168.5.76,Food,DE,0.0,2330.0,0.0,DF-589089,0.0
251.0,,2023-04-29,42.13,POS Purchase,Desktop,192.168.175.76,Others,CN,0.0,891.0,2.0,DF-649778,0.0
,4430.0,2023-05-13,123.5,ATM Withdrawal,Desktop,192.168.1.210,,US,0.0,1825.0,2.0,DF-944887,
253.0,1709.0,2023-11-08,,,Tablet,192.168.50.188,Travel,IN,0.0,848.0,2.0,DF-670247,0.0
254.0,2479.0,2023-04-06,56.86,Transfer,Desktop,192.168.146.241,Travel,CN,0.0,891.0,2.0,DF-269279,0.0
255.0,,2023-11-27,207.26,ATM Withdrawal,Desktop,192.168.120.127,Others,CN,0.0,3387.0,2.0,DF-611365,0.0
,1648.0,2023-05-23,210.52,Online Purchase,Mobile,192.168.229.1,Others,CN,0.0,3963.0,2.0,DF-218611,0.0
257.0,1317.0,2023-10-15,348.04,ATM Withdrawal,Tablet,192.168.50.153,Others,CN,0.0,3794.0,2.0,DF-774061,0.0
258.0,4748.0,2023-01-28,108.16,Online Purchase,Desktop,192.168.69.19,Retail,,0.0,239.0,2.0,DF-171527,0.0
259.0,4296.0,2023-10-05,15.18,Online Purchase,Tablet,192.168.22.53,Retail,CN,0.0,2056.0,,DF-920165,0.0
260.0,4890.0,,63.95,Transfer,Tablet,192.168.142.133,Travel,US,0.0,2187.0,0.0,DF-787464,0.0
261.0,2257.0,2023-01-17,782.46,Online Purchase,Mobile,192.168.219.162,Others,,1.0,2407.0,1.0,DF-551709,
262.0,1683.0,2023-02-28,181.4,POS Purchase,Mobile,192.168.202.135,Electronics,US,1.0,2219.0,0.0,DF-778726,0.0
263.0,,2023-03-31,,Transfer,Tablet,192.168.56.245,Travel,DE,0.0,705.0,2.0,DF-380760,0.0
264.0,2998.0,2023-07-18,1.48,,Mobile,192.168.177.176,Others,IN,0.0,2164.0,,DF-206860,0.0
265.0,4898.0,,146.05,ATM Withdrawal,Mobile,192.168.114.242,Electronics,,0.0,2217.0,3.0,,0.0
266.0,4445.0,2023-01-26,7.65,ATM Withdrawal,Desktop,192.168.215.148,Others,DE,0.0,1385.0,0.0,DF-637295,0.0
267.0,4743.0,2023-01-25,168.44,Online Purchase,Mobile,192.168.240.122,Food,DE,0.0,2751.0,0.0,DF-690855,1.0
268.0,2631.0,2023-10-28,507.08,Online Purchase,Mobile,192.168.35.70,Electronics,CN,1.0,55.0,0.0,DF-289069,0.0
269.0,2495.0,2023-12-05,691.04,POS Purchase,Desktop,192.168.68.57,,US,,2723.0,0.0,DF-343503,0.0
,4304.0,2023-09-24,155.55,POS Purchase,Desktop,192.168.62.220,Retail,DE,0.0,3970.0,0.0,,0.0
271.0,4763.0,,122.57,POS Purchase,Tablet,192.168.15.133,Travel,CN,0.0,1680.0,1.0,DF-759227,0.0
,2136.0,2023-12-26,580.15,ATM Withdrawal,Mobile,192.168.77.121,Others,CN,1.0,3794.0,0.0,,0.0
273.0,2853.0,2023-03-09,,,Desktop,192.168.179.1,Travel,FR,,2988.0,1.0,DF-955171,0.0
,2520.0,2023-12-17,13.42,Transfer,Mobile,192.168.216.222,Others,US,1.0,391.0,0.0,DF-808930,0.0
275.0,3489.0,2023-11-17,125.37,Transfer,Tablet,192.168.113.113,Food,US,0.0,1924.0,1.0,,0.0
276.0,1563.0,2023-02-18,54.95,ATM Withdrawal,Mobile,192.168.204.123,Electronics,IN,0.0,1712.0,1.0,DF-872197,1.0
277.0,2291.0,2023-06-24,,POS Purchase,Mobile,192.168.145.208,,DE,1.0,389.0,2.0,DF-563642,1.0
278.0,4581.0,2023-02-21,,POS Purchase,Mobile,192.168.236.219,Others,IN,1.0,1996.0,1.0,DF-650353,0.0
279.0,4878.0,,174.52,Online Purchase,Desktop,192.168.203.162,Food,CN,0.0,3316.0,0.0,DF-638028,0.0
280.0,4457.0,2023-08-04,88.25,Transfer,Desktop,192.168.85.166,Others,IN,1.0,1025.0,0.0,DF-941802,0.0
281.0,4458.0,2023-07-07,35.89,ATM Withdrawal,Tablet,192.168.128.253,Others,CN,0.0,106.0,1.0,DF-768771,0.0
,4184.0,2023-02-26,140.12,POS Purchase,Mobile,192.168.164.20,Others,DE,0.0,,2.0,,1.0
283.0,2636.0,2023-02-16,354.63,Online Purchase,Tablet,192.168.0.131,Electronics,US,0.0,986.0,3.0,DF-357826,0.0
284.0,4696.0,2023-06-08,218.14,ATM Withdrawal,Tablet,,Others,CN,0.0,,3.0,DF-237451,0.0
285.0,3999.0,2023-06-23,82.61,ATM Withdrawal,Desktop,192.168.0.140,Electronics,DE,0.0,247.0,2.0,DF-613292,0.0
286.0,,2023-08-30,548.29,Transfer,Mobile,192.168.173.174,Retail,IN,,3976.0,1.0,DF-973335,0.0
287.0,1698.0,2023-10-09,486.56,POS Purchase,Mobile,192.168.208.203,Food,UK,0.0,2445.0,0.0,DF-349398,0.0
288.0,3160.0,2023-08-29,46.98,ATM Withdrawal,Tablet,192.168.254.6,Retail,US,0.0,2129.0,0.0,DF-945053,0.0
289.0,,2023-01-05,8.04,Online Purchase,Mobile,192.168.246.50,Others,DE,0.0,3375.0,0.0,DF-317814,0.0
290.0,1641.0,2023-03-25,270.42,Online Purchase,Desktop,192.168.246.2,Electronics,UK,0.0,,2.0,DF-555466,0.0
,3267.0,,351.6,ATM Withdrawal,Tablet,192.168.177.153,Food,UK,0.0,716.0,,DF-153576,0.0
292.0,,2023-12-27,687.56,Online Purchase,Tablet,192.168.30.99,Travel,UK,0.0,2902.0,0.0,DF-770531,0.0
293.0,1854.0,2023-09-05,441.16,ATM Withdrawal,Desktop,192.168.61.153,Food,IN,0.0,62.0,1.0,DF-160714,0.0
294.0,2759.0,2023-02-23,183.53,Online Purchase,Desktop,192.168.194.107,Food,CN,0.0,2949.0,,DF-499143,0.0
295.0,,2023-06-10,,ATM Withdrawal,Desktop,192.168.54.155,Others,DE,0.0,3517.0,2.0,DF-266257,1.0
,3432.0,2023-08-14,5.65,ATM Withdrawal,Desktop,192.168.43.80,Retail,UK,0.0,2721.0,1.0,DF-480574,0.0
297.0,4474.0,2023-01-15,56.65,ATM Withdrawal,Desktop,192.168.165.238,Retail,CN,1.0,454.0,0.0,DF-559010,0.0
298.0,2661.0,2023-08-12,123.09,Online Purchase,Desktop,192.168.29.65,Travel,CN,0.0,816.0,1.0,DF-573315,0.0
299.0,2153.0,2023-03-02,198.04,ATM Withdrawal,Tablet,192.168.135.13,Others,US,0.0,3108.0,1.0,DF-350232,0.0
300.0,2076.0,2023-05-02,162.95,Transfer,Mobile,192.168.100.226,Food,US,,2572.0,1.0,DF-804656,0.0
301.0,2707.0,2023-10-04,271.45,ATM Withdrawal,Mobile,192.168.105.102,Retail,DE,0.0,768.0,1.0,DF-614127,0.0
,3777.0,2023-02-15,,POS Purchase,Tablet,192.168.61.74,Retail,CN,0.0,,2.0,DF-185030,0.0
303.0,2695.0,2023-10-21,166.46,POS Purchase,Mobile,192.168.190.78,Electronics,CN,1.0,1847.0,5.0,DF-348513,0.0
,2733.0,2023-03-03,18.45,Transfer,Mobile,192.168.193.228,Food,US,,1801.0,3.0,DF-674148,0.0
,2439.0,,106.77,ATM Withdrawal,Tablet,192.168.106.95,Others,DE,0.0,3956.0,2.0,DF-884480,0.0
,3294.0,2023-07-29,277.39,POS Purchase,Mobile,192.168.39.140,Retail,,0.0,1407.0,0.0,DF-305045,0.0
,1835.0,2023-03-19,236.44,ATM Withdrawal,Mobile,192.168.106.16,Others,DE,0.0,2773.0,,,0.0
308.0,4510.0,2023-07-21,934.32,POS Purchase,Tablet,192.168.14.160,Food,,1.0,228.0,4.0,DF-617707,0.0
,,2023-10-29,65.12,Online Purchase,Mobile,192.168.242.15,,FR,0.0,744.0,0.0,DF-151964,0.0
310.0,4255.0,2023-08-11,,Online Purchase,Desktop,192.168.242.12,Retail,DE,0.0,2512.0,1.0,DF-866229,0.0
311.0,1122.0,2023-08-10,79.96,Transfer,Tablet,192.168.246.213,Travel,US,0.0,3237.0,0.0,DF-679559,0.0
,1400.0,2023-01-03,116.18,Transfer,Mobile,192.168.150.35,Others,DE,,317.0,1.0,DF-797707,0.0
,1766.0,2023-01-06,388.91,ATM Withdrawal,Mobile,192.168.42.177,Others,US,0.0,2054.0,1.0,DF-570467,0.0
314.0,1293.0,2023-04-03,230.53,Transfer,Desktop,192.168.113.73,Electronics,DE,0.0,3903.0,,DF-404838,0.0
315.0,3327.0,2023-01-08,428.16,ATM Withdrawal,Tablet,192.168.80.93,Food,US,0.0,3759.0,1.0,DF-100251,0.0
316.0,4908.0,2023-08-23,45.51,Online Purchase,Tablet,192.168.140.29,Food,CN,0.0,2796.0,0.0,DF-327311,0.0
317.0,3931.0,2023-04-18,413.28,Online Purchase,Mobile,192.168.184.237,Retail,US,,2644.0,0.0,DF-774687,0.0
318.0,4681.0,2023-06-10,12.32,POS Purchase,Desktop,192.168.29.198,Retail,,,840.0,4.0,DF-724597,0.0
319.0,1197.0,2023-07-28,438.92,,Desktop,192.168.9.98,Retail,,0.0,2485.0,2.0,DF-270001,0.0
320.0,4029.0,2023-08-28,79.82,,Desktop,192.168.193.93,Electronics,IN,0.0,2060.0,0.0,DF-671781,0.0
321.0,2930.0,2023-11-27,75.55,Online Purchase,Desktop,192.168.210.38,Travel,DE,,946.0,0.0,,0.0
322.0,4582.0,2023-11-29,143.52,ATM Withdrawal,Desktop,192.168.36.251,Retail,CN,0.0,1967.0,1.0,DF-691100,0.0
323.0,3799.0,2023-02-19,565.0,POS Purchase,Desktop,192.168.130.88,Retail,US,0.0,2987.0,0.0,DF-469667,0.0
324.0,3191.0,2023-01-11,9.79,POS Purchase,Tablet,192.168.161.246,Retail,IN,0.0,1815.0,1.0,DF-224276,0.0
325.0,1608.0,2023-12-17,86.84,POS Purchase,Mobile,192.168.254.249,Electronics,US,0.0,,0.0,,0.0
326.0,4272.0,2023-06-05,,POS Purchase,,192.168.213.165,Others,CN,,3888.0,1.0,DF-860556,0.0
327.0,2147.0,2023-03-11,100.85,Online Purchase,Desktop,192.168.13.191,Travel,FR,0.0,746.0,1.0,DF-346962,0.0
328.0,,2023-06-18,44.42,ATM Withdrawal,Tablet,192.168.38.181,Others,CN,0.0,854.0,0.0,DF-255659,0.0
329.0,4397.0,2023-09-29,110.61,ATM Withdrawal,Tablet,192.168.129.223,Food,US,0.0,,1.0,DF-695823,0.0
330.0,3511.0,2023-03-09,97.41,Online Purchase,Desktop,192.168.42.180,Food,UK,0.0,3437.0,0.0,DF-224196,0.0
331.0,4420.0,2023-12-21,494.0,Online Purchase,Mobile,192.168.130.168,Retail,FR,1.0,,0.0,DF-371105,0.0
332.0,2794.0,2023-09-09,287.04,Online Purchase,Desktop,192.168.7.217,Others,US,0.0,2262.0,0.0,DF-438178,0.0
333.0,1659.0,2023-02-17,140.69,Transfer,Tablet,,,IN,0.0,2751.0,1.0,DF-784460,0.0
334.0,,2023-07-03,,ATM Withdrawal,Desktop,192.168.241.190,Travel,IN,0.0,1614.0,0.0,DF-958708,0.0
335.0,4002.0,,125.2,ATM Withdrawal,Mobile,192.168.64.78,,DE,0.0,2679.0,1.0,DF-139206,0.0
336.0,2955.0,2023-07-06,12.0,ATM Withdrawal,Mobile,192.168.131.67,Others,DE,0.0,3539.0,0.0,DF-666604,0.0
337.0,,2023-03-31,60.84,POS Purchase,Tablet,192.168.91.9,,UK,0.0,792.0,2.0,DF-217871,0.0
338.0,2369.0,2023-11-28,114.57,Online Purchase,Desktop,192.168.74.177,Others,CN,0.0,51.0,0.0,DF-331349,1.0
339.0,2986.0,2023-05-19,,Online Purchase,Desktop,192.168.150.60,Others,,0.0,2289.0,1.0,DF-503661,0.0
340.0,2534.0,2023-12-23,589.64,Online Purchase,Tablet,192.168.46.2,Travel,US,1.0,2554.0,0.0,,0.0
341.0,1146.0,2023-03-30,291.21,Transfer,Desktop,192.168.230.102,Electronics,,0.0,495.0,0.0,DF-343217,0.0
342.0,4219.0,2023-10-01,62.47,ATM Withdrawal,Tablet,,Travel,IN,0.0,3066.0,0.0,DF-584364,0.0
343.0,3911.0,2023-01-19,,Online Purchase,Desktop,192.168.115.90,Retail,US,0.0,3335.0,,DF-924589,0.0
344.0,2734.0,,255.63,Transfer,Mobile,192.168.247.143,Retail,DE,0.0,201.0,0.0,,0.0
345.0,,2023-12-24,566.99,Online Purchase,Tablet,192.168.207.103,Retail,US,0.0,3704.0,1.0,DF-335559,0.0
,1488.0,2023-06-03,426.8,POS Purchase,Desktop,192.168.2.51,Retail,US,0.0,2752.0,1.0,DF-577688,0.0
347.0,3976.0,2023-09-17,144.8,ATM Withdrawal,Desktop,,Food,UK,0.0,826.0,0.0,DF-553208,
348.0,2959.0,2023-04-18,298.02,Transfer,Desktop,192.168.41.129,Electronics,US,0.0,1571.0,2.0,DF-819460,0.0
,2663.0,2023-10-12,165.17,Online Purchase,Tablet,192.168.38.254,,IN,1.0,273.0,0.0,DF-961914,0.0
350.0,3598.0,2023-02-28,160.91,ATM Withdrawal,Mobile,192.168.45.47,Others,UK,,450.0,1.0,DF-783222,
351.0,3385.0,2023-05-05,24.38,Transfer,Desktop,192.168.26.251,Others,CN,,2456.0,1.0,DF-800358,0.0
352.0,3919.0,2023-12-20,26.97,ATM Withdrawal,Tablet,192.168.14.6,Travel,FR,,3574.0,1.0,,0.0
353.0,1640.0,2023-09-30,150.81,ATM Withdrawal,Desktop,192.168.108.184,Retail,DE,1.0,370.0,0.0,DF-104617,0.0
354.0,2802.0,2023-04-17,62.63,POS Purchase,Mobile,192.168.41.8,Travel,US,1.0,3031.0,0.0,DF-128376,0.0
355.0,3520.0,2023-10-26,4.25,ATM Withdrawal,Mobile,192.168.104.133,Others,FR,0.0,2013.0,3.0,DF-748312,0.0
356.0,2969.0,,256.63,Transfer,Mobile,192.168.247.184,Retail,UK,0.0,2748.0,1.0,DF-484309,0.0
357.0,3198.0,2023-12-02,6.61,ATM Withdrawal,Tablet,192.168.75.29,,IN,0.0,152.0,1.0,DF-298306,0.0
358.0,2438.0,2023-09-04,180.91,Transfer,Desktop,192.168.182.83,,IN,0.0,901.0,3.0,,0.0
359.0,4369.0,2023-01-08,154.96,ATM Withdrawal,Tablet,192.168.125.83,Travel,US,0.0,463.0,0.0,DF-757712,0.0
360.0,2634.0,,693.56,Online Purchase,Desktop,192.168.53.109,Travel,DE,0.0,2265.0,2.0,DF-443465,0.0
361.0,1262.0,2023-12-28,132.41,POS Purchase,Tablet,192.168.26.83,Others,,0.0,1067.0,2.0,DF-220266,0.0
362.0,2787.0,2023-01-08,13.14,,Desktop,192.168.186.6,Food,IN,1.0,99.0,2.0,DF-704361,0.0
363.0,3191.0,2023-12-18,160.45,POS Purchase,Tablet,192.168.167.103,Electronics,US,0.0,680.0,0.0,DF-565457,
364.0,3393.0,2023-04-04,367.89,Transfer,Desktop,192.168.221.71,Others,DE,0.0,3512.0,0.0,DF-492852,0.0
365.0,1623.0,2023-11-17,1152.03,POS Purchase,Tablet,192.168.1.141,Others,DE,0.0,,0.0,DF-778299,0.0
366.0,2016.0,2023-02-08,112.54,ATM Withdrawal,Mobile,192.168.137.49,Travel,US,1.0,2914.0,2.0,DF-305019,0.0
367.0,4643.0,2023-03-22,77.22,ATM Withdrawal,Tablet,192.168.145.17,Retail,CN,1.0,2668.0,0.0,DF-575062,
368.0,1880.0,2023-07-06,,Online Purchase,,192.168.15.51,Retail,CN,0.0,3907.0,1.0,DF-869178,0.0
369.0,3049.0,2023-03-25,42.45,POS Purchase,Mobile,192.168.196.179,,IN,0.0,2395.0,3.0,DF-544000,0.0
370.0,3944.0,2023-03-29,191.13,Transfer,Desktop,192.168.158.228,Travel,CN,0.0,2514.0,0.0,DF-794595,0.0
371.0,2327.0,2023-08-30,104.08,Transfer,Mobile,192.168.83.150,Retail,IN,0.0,1645.0,1.0,DF-108802,1.0
372.0,3301.0,2023-12-08,8.39,ATM Withdrawal,Mobile,192.168.95.41,Others,US,0.0,3247.0,1.0,DF-311283,1.0
373.0,4723.0,2023-04-03,85.32,Transfer,Desktop,192.168.208.189,Food,CN,0.0,1938.0,2.0,,0.0
,1452.0,2023-03-27,61.64,ATM Withdrawal,Tablet,192.168.204.112,,IN,0.0,3838.0,2.0,DF-263001,1.0
375.0,4108.0,2023-02-13,231.73,,Tablet,192.168.177.204,Food,IN,0.0,,1.0,DF-972581,0.0
376.0,2183.0,2023-05-17,594.37,ATM Withdrawal,Mobile,192.168.208.123,Retail,DE,1.0,1435.0,3.0,DF-932315,1.0
377.0,4062.0,2023-03-15,,Online Purchase,Tablet,192.168.14.89,,US,0.0,2068.0,0.0,DF-547312,0.0
378.0,3056.0,2023-02-05,333.7,Online Purchase,Mobile,192.168.171.219,Retail,US,0.0,2257.0,3.0,DF-267024,0.0
,,2023-04-11,11.39,ATM Withdrawal,,192.168.41.44,Others,US,,565.0,1.0,DF-269916,
380.0,4170.0,2023-06-05,154.49,ATM Withdrawal,Tablet,192.168.93.106,Others,US,0.0,1152.0,,DF-935088,0.0
381.0,2682.0,2023-09-12,14.63,ATM Withdrawal,,192.168.162.21,Travel,US,0.0,3492.0,0.0,DF-649296,0.0
382.0,3863.0,2023-06-20,543.72,Transfer,Mobile,192.168.127.201,Travel,FR,0.0,299.0,1.0,DF-892962,0.0
383.0,3255.0,2023-08-04,290.79,ATM Withdrawal,Desktop,192.168.202.37,Electronics,US,0.0,3023.0,2.0,DF-201741,0.0
384.0,2154.0,2023-06-19,214.56,ATM Withdrawal,Tablet,192.168.96.197,Others,CN,0.0,1147.0,0.0,DF-414401,1.0
385.0,1403.0,2023-09-09,347.34,POS Purchase,Tablet,192.168.191.100,Retail,US,1.0,1845.0,2.0,DF-655451,0.0
386.0,3199.0,2023-12-26,208.55,,Tablet,192.168.6.245,Electronics,CN,1.0,3564.0,0.0,DF-317174,0.0
387.0,3101.0,2023-11-18,694.4,POS Purchase,Mobile,192.168.43.75,Others,FR,0.0,3882.0,0.0,DF-363034,1.0
388.0,4191.0,2023-02-24,250.32,POS Purchase,,192.168.6.193,Retail,US,0.0,688.0,1.0,DF-652570,
389.0,2696.0,2023-04-01,517.15,ATM Withdrawal,Mobile,192.168.59.0,Others,DE,1.0,2362.0,2.0,DF-801693,0.0
390.0,4991.0,2023-10-05,145.6,POS Purchase,Tablet,192.168.61.86,Others,FR,0.0,3123.0,2.0,DF-858910,0.0
391.0,1627.0,2023-04-11,24.9,Transfer,Mobile,192.168.88.17,Retail,IN,,,0.0,DF-431601,0.0
392.0,1586.0,2023-06-04,150.23,,Tablet,,Others,UK,,2180.0,1.0,DF-293697,0.0
393.0,2648.0,2023-12-15,27.13,POS Purchase,Tablet,192.168.114.53,Others,CN,0.0,2026.0,1.0,,0.0
394.0,2443.0,2023-12-30,179.54,Online Purchase,,192.168.66.92,Others,DE,0.0,3137.0,2.0,DF-917323,1.0
395.0,2445.0,2023-05-21,131.75,Transfer,Tablet,192.168.137.188,Travel,US,0.0,1859.0,1.0,DF-964654,0.0
396.0,1103.0,2023-06-22,194.88,Transfer,Tablet,192.168.58.186,Food,IN,0.0,2351.0,3.0,DF-414156,0.0
397.0,4923.0,2023-01-10,2.02,POS Purchase,Desktop,192.168.234.68,Others,UK,0.0,3152.0,0.0,DF-593898,0.0
398.0,1253.0,2023-08-16,43.34,POS Purchase,Mobile,192.168.190.97,Retail,US,0.0,1196.0,1.0,DF-689158,0.0
399.0,4298.0,2023-09-22,135.19,,Mobile,192.168.7.205,Others,DE,1.0,925.0,1.0,DF-817832,0.0
400.0,4183.0,2023-09-05,601.17,Transfer,Tablet,192.168.231.54,Travel,IN,0.0,1536.0,1.0,DF-719258,0.0
,3557.0,,96.77,POS Purchase,Tablet,192.168.133.128,Travel,UK,0.0,2001.0,0.0,DF-301966,0.0
402.0,2496.0,2023-06-04,110.46,,Mobile,192.168.55.224,Others,CN,0.0,46.0,1.0,DF-134850,1.0
403.0,1098.0,2023-02-03,250.84,ATM Withdrawal,Mobile,192.168.103.202,Electronics,US,0.0,1933.0,1.0,DF-780713,0.0
404.0,3200.0,2023-05-09,185.16,Transfer,Mobile,192.168.113.87,Food,,0.0,,0.0,DF-746759,0.0
405.0,2884.0,2023-06-09,71.03,POS Purchase,Tablet,192.168.137.107,Retail,,0.0,1331.0,0.0,DF-154181,0.0
,3961.0,2023-03-30,105.8,ATM Withdrawal,Desktop,,Retail,IN,,3736.0,0.0,DF-871454,0.0
407.0,2919.0,2023-04-03,49.1,POS Purchase,Desktop,,Retail,US,0.0,,0.0,DF-573756,0.0
408.0,1877.0,2023-11-23,676.41,Online Purchase,Tablet,,Retail,US,0.0,465.0,1.0,,0.0
409.0,1337.0,2023-08-29,28.0,Online Purchase,,192.168.107.94,,IN,,3485.0,0.0,DF-872805,0.0
,4777.0,2023-11-19,92.99,POS Purchase,Tablet,192.168.5.29,Food,DE,0.0,2034.0,4.0,DF-863602,0.0
411.0,3869.0,2023-04-27,5.24,Transfer,Mobile,192.168.190.228,Others,DE,0.0,887.0,0.0,DF-533352,
412.0,4234.0,2023-04-04,,Online Purchase,Tablet,192.168.128.50,Others,US,0.0,2763.0,1.0,DF-713608,0.0
413.0,4791.0,2023-06-12,303.25,ATM Withdrawal,Mobile,192.168.105.88,Electronics,IN,1.0,1185.0,1.0,DF-737555,0.0
414.0,1956.0,2023-04-09,44.92,POS Purchase,Desktop,192.168.126.45,Others,DE,0.0,292.0,1.0,DF-824463,0.0
415.0,2704.0,2023-04-23,16.69,ATM Withdrawal,Tablet,192.168.120.148,Food,IN,1.0,,0.0,DF-318924,0.0
416.0,1160.0,2023-12-25,128.66,Online Purchase,Tablet,192.168.98.165,Others,FR,0.0,3884.0,2.0,DF-478956,0.0
417.0,2603.0,2023-04-01,2.0,Transfer,Mobile,192.168.68.62,Travel,FR,0.0,1975.0,1.0,DF-531321,0.0
418.0,,2023-12-12,17.72,ATM Withdrawal,Mobile,192.168.240.49,Others,,0.0,2285.0,,DF-974475,0.0
419.0,1397.0,2023-07-25,329.66,Online Purchase,,192.168.11.68,Retail,US,0.0,837.0,2.0,DF-872469,0.0
,2300.0,2023-01-17,295.22,Online Purchase,Desktop,192.168.253.72,Retail,US,0.0,3327.0,0.0,DF-515315,0.0
421.0,1815.0,,493.35,Online Purchase,Desktop,192.168.43.51,Retail,US,0.0,3802.0,0.0,DF-776097,0.0
422.0,4987.0,2023-06-22,385.54,ATM Withdrawal,Tablet,192.168.8.226,Retail,FR,0.0,,,DF-290595,
